0.238823 ,0.761177 ,0.564476 ,0.435524 ,0.149424 ,0.850576 ,0.495783 ,0.504217 ,0.364294 ,0.635706 ,1,21
0.358213 ,0.641787 ,0.999655 ,0.000345 ,0.843791 ,0.156209 ,0.799788 ,0.200212 ,0.477087 ,0.522913 ,1,15
0.483313 ,0.516687 ,0.779898 ,0.220102 ,0.782035 ,0.217965 ,0.789148 ,0.210852 ,0.193094 ,0.806906 ,2,19
0.090459 ,0.909541 ,0.546955 ,0.453045 ,0.237093 ,0.762908 ,0.668537 ,0.331463 ,0.516411 ,0.483588 ,1,15
0.239134 ,0.760866 ,0.215365 ,0.784635 ,0.099860 ,0.900140 ,0.193402 ,0.806598 ,0.414812 ,0.585188 ,1,20
0.942983 ,0.057017 ,0.964698 ,0.035302 ,0.885769 ,0.114231 ,0.885175 ,0.114825 ,0.588761 ,0.411239 ,1,12
0.967105 ,0.032895 ,0.981668 ,0.018332 ,0.944672 ,0.055328 ,0.996294 ,0.003706 ,0.541467 ,0.458533 ,1,17
0.594589 ,0.405411 ,0.809330 ,0.190670 ,0.927046 ,0.072954 ,0.816996 ,0.183004 ,0.394903 ,0.605097 ,1,18
0.993994 ,0.006006 ,0.998389 ,0.001611 ,0.901996 ,0.098004 ,0.998184 ,0.001816 ,0.257236 ,0.742764 ,2,24
0.928596 ,0.071404 ,0.961880 ,0.038120 ,0.710277 ,0.289723 ,0.154297 ,0.845703 ,0.511002 ,0.488998 ,1,17
0.295652 ,0.704348 ,0.043531 ,0.956469 ,0.910488 ,0.089512 ,0.557565 ,0.442435 ,0.484372 ,0.515628 ,1,16
0.327813 ,0.672187 ,0.082973 ,0.917027 ,0.103376 ,0.896625 ,0.568968 ,0.431032 ,0.380721 ,0.619279 ,1,12
0.386474 ,0.613526 ,0.132442 ,0.867558 ,0.006286 ,0.993714 ,0.066754 ,0.933246 ,0.185103 ,0.814897 ,1,18
0.044176 ,0.955824 ,0.234994 ,0.765006 ,0.053998 ,0.946002 ,0.433080 ,0.566921 ,0.285350 ,0.714650 ,1,21
0.219642 ,0.780358 ,0.984707 ,0.015293 ,0.991141 ,0.008859 ,0.947128 ,0.052872 ,0.506797 ,0.493203 ,1,16
0.506462 ,0.493538 ,0.385508 ,0.614493 ,0.006131 ,0.993869 ,0.351117 ,0.648883 ,0.333045 ,0.666955 ,1,11
0.845738 ,0.154262 ,0.951282 ,0.048718 ,0.942530 ,0.057470 ,0.895966 ,0.104034 ,0.571966 ,0.428034 ,1,18
0.974008 ,0.025992 ,0.993309 ,0.006691 ,0.930761 ,0.069239 ,0.993589 ,0.006411 ,0.576177 ,0.423823 ,1,12
0.817907 ,0.182093 ,0.106673 ,0.893327 ,0.232254 ,0.767746 ,0.041155 ,0.958845 ,0.448349 ,0.551651 ,1,19
0.089617 ,0.910383 ,0.265122 ,0.734878 ,0.010520 ,0.989480 ,0.270201 ,0.729799 ,0.103527 ,0.896474 ,1,13.99
0.560469 ,0.439531 ,0.953589 ,0.046411 ,0.374766 ,0.625234 ,0.946183 ,0.053817 ,0.270848 ,0.729152 ,1,13.79
0.926193 ,0.073807 ,0.989026 ,0.010974 ,0.981043 ,0.018957 ,0.831645 ,0.168355 ,0.829422 ,0.170578 ,1,10.22
0.833430 ,0.166570 ,0.224423 ,0.775577 ,0.909276 ,0.090725 ,0.041833 ,0.958167 ,0.928964 ,0.071036 ,1,11.35
0.726555 ,0.273445 ,0.508461 ,0.491539 ,0.397297 ,0.602703 ,0.682462 ,0.317538 ,0.251653 ,0.748347 ,1,12.65
0.980811 ,0.019190 ,0.434266 ,0.565733 ,0.599871 ,0.400129 ,0.704569 ,0.295431 ,0.551768 ,0.448232 ,1,12.32
0.031001 ,0.968999 ,0.326975 ,0.673025 ,0.932025 ,0.067975 ,0.072061 ,0.927939 ,0.128112 ,0.871888 ,1,9.42
0.985139 ,0.014861 ,0.991931 ,0.008069 ,0.213311 ,0.786689 ,0.956403 ,0.043597 ,0.138911 ,0.861089 ,1,9.73
0.552142 ,0.447858 ,0.986670 ,0.013330 ,0.862244 ,0.137756 ,0.959920 ,0.040080 ,0.976154 ,0.023847 ,1,15.23
0.787404 ,0.212597 ,0.383487 ,0.616513 ,0.906525 ,0.093475 ,0.257081 ,0.742919 ,0.547279 ,0.452721 ,1,10.5
0.300330 ,0.699670 ,0.058432 ,0.941568 ,0.017941 ,0.982059 ,0.204537 ,0.795464 ,0.015219 ,0.984781 ,1,11.55
0.333522 ,0.666478 ,0.087725 ,0.912275 ,0.065807 ,0.934193 ,0.491644 ,0.508357 ,0.458890 ,0.541110 ,1,10.29
0.023919 ,0.976081 ,0.004270 ,0.995730 ,0.002607 ,0.997393 ,0.011960 ,0.988040 ,0.295622 ,0.704378 ,1,11.45
0.046287 ,0.953713 ,0.043411 ,0.956589 ,0.011951 ,0.988049 ,0.007382 ,0.992618 ,0.456083 ,0.543917 ,1,9.15
0.187710 ,0.812290 ,0.602806 ,0.397195 ,0.872301 ,0.127699 ,0.320956 ,0.679044 ,0.483881 ,0.516119 ,1,8.94
0.971501 ,0.028499 ,0.015403 ,0.984597 ,0.095269 ,0.904731 ,0.050159 ,0.949841 ,0.338431 ,0.661569 ,1,9.4
0.014252 ,0.985748 ,0.889346 ,0.110654 ,0.952812 ,0.047189 ,0.987143 ,0.012857 ,0.512972 ,0.487028 ,1,8.86
0.018711 ,0.981289 ,0.025544 ,0.974456 ,0.011633 ,0.988367 ,0.268084 ,0.731916 ,0.277101 ,0.722899 ,1,8.2
0.038861 ,0.961139 ,0.115477 ,0.884523 ,0.010984 ,0.989016 ,0.049046 ,0.950954 ,0.250853 ,0.749147 ,1,10.08
0.341001 ,0.658999 ,0.002912 ,0.997088 ,0.025534 ,0.974466 ,0.017125 ,0.982876 ,0.421576 ,0.578424 ,1,9.69
0.914521 ,0.085479 ,0.688615 ,0.311385 ,0.061877 ,0.938123 ,0.499601 ,0.500399 ,0.065130 ,0.934870 ,1,11.99
0.290629 ,0.709371 ,0.019716 ,0.980284 ,0.266646 ,0.733354 ,0.112131 ,0.887869 ,0.145258 ,0.854742 ,1,10.53
0.892202 ,0.107798 ,0.960730 ,0.039270 ,0.380176 ,0.619824 ,0.764681 ,0.235320 ,0.085348 ,0.914652 ,1,10.64
0.942974 ,0.057026 ,0.482018 ,0.517982 ,0.846017 ,0.153984 ,0.877110 ,0.122890 ,0.693705 ,0.306295 ,1,17.15
0.994351 ,0.005649 ,0.987585 ,0.012415 ,0.987739 ,0.012261 ,0.946655 ,0.053345 ,0.958209 ,0.041792 ,2,12.44
0.931419 ,0.068581 ,0.992728 ,0.007272 ,0.837583 ,0.162417 ,0.944031 ,0.055969 ,0.923561 ,0.076439 ,1,12.13
0.633891 ,0.366109 ,0.189709 ,0.810291 ,0.161218 ,0.838782 ,0.741578 ,0.258422 ,0.427574 ,0.572426 ,1,16.48
0.930641 ,0.069359 ,0.303075 ,0.696925 ,0.972044 ,0.027956 ,0.321978 ,0.678022 ,0.581313 ,0.418687 ,1,16.64
0.680526 ,0.319474 ,0.185632 ,0.814368 ,0.591727 ,0.408273 ,0.570928 ,0.429072 ,0.061728 ,0.938272 ,1,13.99
0.814170 ,0.185831 ,0.853326 ,0.146674 ,0.982253 ,0.017747 ,0.885803 ,0.114197 ,0.835507 ,0.164493 ,1,12.99
0.094581 ,0.905419 ,0.201656 ,0.798344 ,0.025208 ,0.974792 ,0.119443 ,0.880557 ,0.042445 ,0.957555 ,1,14.75
0.034719 ,0.965281 ,0.012366 ,0.987634 ,0.285324 ,0.714676 ,0.024614 ,0.975386 ,0.061836 ,0.938164 ,1,13.35
0.843921 ,0.156079 ,0.822064 ,0.177936 ,0.945940 ,0.054060 ,0.420085 ,0.579915 ,0.607355 ,0.392646 ,1,12.58
0.105457 ,0.894543 ,0.232805 ,0.767195 ,0.297937 ,0.702063 ,0.140230 ,0.859770 ,0.166937 ,0.833063 ,1,12.91
0.042883 ,0.957117 ,0.225707 ,0.774293 ,0.371032 ,0.628968 ,0.244814 ,0.755186 ,0.363823 ,0.636177 ,1,14.98
0.876491 ,0.123509 ,0.785476 ,0.214524 ,0.718473 ,0.281527 ,0.946973 ,0.053027 ,0.591324 ,0.408676 ,1,15.28
0.022626 ,0.977374 ,0.011185 ,0.988815 ,0.003357 ,0.996643 ,0.024319 ,0.975680 ,0.104106 ,0.895894 ,1,15.53
0.008920 ,0.991080 ,0.007923 ,0.992077 ,0.012338 ,0.987662 ,0.056468 ,0.943532 ,0.037964 ,0.962036 ,1,13.88
0.146635 ,0.853366 ,0.019282 ,0.980718 ,0.031921 ,0.968079 ,0.069361 ,0.930639 ,0.224542 ,0.775458 ,2,13.77
0.172476 ,0.827524 ,0.206606 ,0.793394 ,0.365643 ,0.634357 ,0.127497 ,0.872503 ,0.279025 ,0.720975 ,1,12.08
0.003303 ,0.996697 ,0.008906 ,0.991094 ,0.003288 ,0.996712 ,0.007717 ,0.992283 ,0.013983 ,0.986017 ,1,16.05
0.007806 ,0.992194 ,0.353510 ,0.646490 ,0.092406 ,0.907594 ,0.535867 ,0.464133 ,0.889677 ,0.110324 ,1,14.86
0.031493 ,0.968507 ,0.028265 ,0.971735 ,0.063883 ,0.936117 ,0.031392 ,0.968608 ,0.036200 ,0.963800 ,2,14.1
0.981482 ,0.018518 ,0.983078 ,0.016922 ,0.989976 ,0.010024 ,0.976393 ,0.023607 ,0.930593 ,0.069408 ,2,8.67
0.052233 ,0.947767 ,0.606035 ,0.393965 ,0.153440 ,0.846560 ,0.268526 ,0.731474 ,0.631884 ,0.368117 ,2,13.78
0.856427 ,0.143573 ,0.466432 ,0.533567 ,0.538785 ,0.461215 ,0.130936 ,0.869064 ,0.276841 ,0.723159 ,1,16.57
0.441363 ,0.558637 ,0.115791 ,0.884209 ,0.192403 ,0.807597 ,0.753353 ,0.246647 ,0.230561 ,0.769439 ,1,16.6
0.999977 ,0.000023 ,0.990492 ,0.009508 ,0.000086 ,0.999914 ,0.222056 ,0.777944 ,0.919158 ,0.080842 ,1,16.13
0.522847 ,0.477153 ,0.486485 ,0.513515 ,0.661289 ,0.338712 ,0.604552 ,0.395448 ,0.350808 ,0.649192 ,1,13.81
0.519183 ,0.480817 ,0.862321 ,0.137679 ,0.511068 ,0.488933 ,0.559561 ,0.440439 ,0.599614 ,0.400386 ,2,12.38
0.034631 ,0.965369 ,0.044899 ,0.955101 ,0.017321 ,0.982679 ,0.153606 ,0.846394 ,0.126626 ,0.873374 ,1,14.76
0.176812 ,0.823188 ,0.057705 ,0.942295 ,0.033612 ,0.966388 ,0.051831 ,0.948169 ,0.049955 ,0.950045 ,2,16.88
0.884916 ,0.115084 ,0.995411 ,0.004589 ,0.749748 ,0.250252 ,0.988632 ,0.011368 ,0.681532 ,0.318468 ,1,15.6
0.029596 ,0.970404 ,0.008518 ,0.991482 ,0.020715 ,0.979285 ,0.043083 ,0.956917 ,0.101607 ,0.898394 ,1,12.9
0.619245 ,0.380756 ,0.097482 ,0.902518 ,0.299109 ,0.700891 ,0.347984 ,0.652016 ,0.950748 ,0.049252 ,1,23.08
0.988993 ,0.011007 ,0.987216 ,0.012784 ,0.989796 ,0.010204 ,0.998943 ,0.001057 ,0.983937 ,0.016063 ,1,20.75
0.074189 ,0.925811 ,0.731182 ,0.268818 ,0.841808 ,0.158192 ,0.093183 ,0.906817 ,0.140140 ,0.859860 ,1,15.66
0.185002 ,0.814998 ,0.726700 ,0.273300 ,0.367323 ,0.632677 ,0.466245 ,0.533755 ,0.238946 ,0.761054 ,1,15.33
0.190130 ,0.809870 ,0.214082 ,0.785918 ,0.730338 ,0.269662 ,0.048853 ,0.951147 ,0.905028 ,0.094972 ,1,19.16
0.411528 ,0.588472 ,0.504746 ,0.495254 ,0.698072 ,0.301928 ,0.296119 ,0.703881 ,0.801346 ,0.198654 ,1,17.03
0.948053 ,0.051947 ,0.994668 ,0.005332 ,0.971428 ,0.028572 ,0.997059 ,0.002941 ,0.945125 ,0.054875 ,1,15.05
0.987487 ,0.012513 ,0.924518 ,0.075482 ,0.769827 ,0.230173 ,0.628113 ,0.371887 ,0.629470 ,0.370530 ,1,17.17
0.222609 ,0.777391 ,0.060353 ,0.939647 ,0.144073 ,0.855927 ,0.118927 ,0.881073 ,0.461183 ,0.538817 ,1,12.75
0.458409 ,0.541591 ,0.197008 ,0.802992 ,0.508994 ,0.491006 ,0.195122 ,0.804878 ,0.190912 ,0.809088 ,1,13.75
0.901009 ,0.098991 ,0.458256 ,0.541744 ,0.580865 ,0.419135 ,0.896800 ,0.103200 ,0.164470 ,0.835531 ,1,21.58
0.979195 ,0.020805 ,0.984154 ,0.015846 ,0.971283 ,0.028717 ,0.975048 ,0.024952 ,0.935382 ,0.064618 ,1,19.5
0.299948 ,0.700052 ,0.148419 ,0.851581 ,0.582279 ,0.417721 ,0.994813 ,0.005187 ,0.867085 ,0.132915 ,1,12
0.660927 ,0.339073 ,0.572160 ,0.427840 ,0.214682 ,0.785318 ,0.857839 ,0.142161 ,0.550158 ,0.449842 ,1,13.58
0.806706 ,0.193294 ,0.595051 ,0.404949 ,0.969879 ,0.030121 ,0.144764 ,0.855236 ,0.975226 ,0.024774 ,1,13.83
0.002246 ,0.997754 ,0.006501 ,0.993499 ,0.152246 ,0.847754 ,0.024908 ,0.975092 ,0.048441 ,0.951559 ,1,17.25
0.365411 ,0.634589 ,0.957918 ,0.042082 ,0.899676 ,0.100324 ,0.921981 ,0.078019 ,0.875964 ,0.124036 ,1,15.25
0.710434 ,0.289566 ,0.694686 ,0.305314 ,0.155142 ,0.844858 ,0.632246 ,0.367754 ,0.124273 ,0.875727 ,1,19.41
0.788942 ,0.211058 ,0.835267 ,0.164733 ,0.911063 ,0.088937 ,0.952215 ,0.047785 ,0.872066 ,0.127934 ,1,14.41
0.555684 ,0.444316 ,0.467636 ,0.532364 ,0.203355 ,0.796645 ,0.919998 ,0.080002 ,0.141074 ,0.858926 ,1,14.91
0.743853 ,0.256147 ,0.886356 ,0.113644 ,0.985316 ,0.014684 ,0.849006 ,0.150994 ,0.943463 ,0.056537 ,1,19.83
0.211939 ,0.788061 ,0.048480 ,0.951520 ,0.377151 ,0.622849 ,0.637915 ,0.362085 ,0.211980 ,0.788020 ,1,20.33
0.955115 ,0.044885 ,0.178491 ,0.821509 ,0.810171 ,0.189829 ,0.577730 ,0.422270 ,0.068690 ,0.931310 ,1,20.08
0.133108 ,0.866892 ,0.011696 ,0.988304 ,0.107107 ,0.892893 ,0.029729 ,0.970271 ,0.082762 ,0.917238 ,1,21.33
0.249878 ,0.750122 ,0.608767 ,0.391233 ,0.019826 ,0.980174 ,0.910755 ,0.089246 ,0.382051 ,0.617949 ,1,19.08
0.387411 ,0.612589 ,0.781188 ,0.218812 ,0.162225 ,0.837775 ,0.471787 ,0.528213 ,0.287503 ,0.712497 ,1,25.66
0.118333 ,0.881667 ,0.038534 ,0.961466 ,0.161776 ,0.838224 ,0.075787 ,0.924213 ,0.271865 ,0.728135 ,1,12.25
0.180730 ,0.819270 ,0.014414 ,0.985586 ,0.055108 ,0.944892 ,0.111301 ,0.888699 ,0.490707 ,0.509293 ,1,15.91
0.145953 ,0.854047 ,0.149114 ,0.850886 ,0.473875 ,0.526125 ,0.415027 ,0.584973 ,0.119644 ,0.880356 ,1,17.5
0.694072 ,0.305928 ,0.355158 ,0.644842 ,0.399359 ,0.600641 ,0.281289 ,0.718711 ,0.500883 ,0.499117 ,1,14.41
0.139263 ,0.860737 ,0.240620 ,0.759380 ,0.849728 ,0.150272 ,0.414542 ,0.585458 ,0.532854 ,0.467146 ,1,14.66
0.142732 ,0.857268 ,0.016424 ,0.983576 ,0.058849 ,0.941151 ,0.024363 ,0.975637 ,0.073056 ,0.926944 ,1,19.33
0.163838 ,0.836162 ,0.024070 ,0.975930 ,0.316167 ,0.683833 ,0.073398 ,0.926602 ,0.161763 ,0.838237 ,1,19.66
0.180156 ,0.819844 ,0.980993 ,0.019007 ,0.547859 ,0.452141 ,0.912598 ,0.087402 ,0.959780 ,0.040220 ,1,14.2
0.962259 ,0.037741 ,0.713584 ,0.286416 ,0.961219 ,0.038781 ,0.902976 ,0.097024 ,0.878599 ,0.121401 ,1,16.8
0.409961 ,0.590039 ,0.041821 ,0.958179 ,0.127060 ,0.872941 ,0.094535 ,0.905465 ,0.371294 ,0.628706 ,1,14.2
0.780004 ,0.219997 ,0.915906 ,0.084093 ,0.962100 ,0.037900 ,0.970430 ,0.029570 ,0.801557 ,0.198443 ,1,11.5
0.157625 ,0.842376 ,0.988052 ,0.011948 ,0.540325 ,0.459675 ,0.762376 ,0.237624 ,0.969191 ,0.030809 ,2,16.8
0.286232 ,0.713769 ,0.830623 ,0.169377 ,0.744725 ,0.255275 ,0.790913 ,0.209087 ,0.339540 ,0.660460 ,1,15.4
0.985694 ,0.014306 ,0.984181 ,0.015819 ,0.984735 ,0.015265 ,0.984000 ,0.016000 ,0.958235 ,0.041765 ,2,11.3
0.117349 ,0.882651 ,0.593583 ,0.406417 ,0.590132 ,0.409868 ,0.325018 ,0.674982 ,0.568377 ,0.431623 ,1,12.2
0.836614 ,0.163386 ,0.481738 ,0.518262 ,0.938548 ,0.061452 ,0.292516 ,0.707485 ,0.957600 ,0.042400 ,1,15.6
0.627581 ,0.372419 ,0.995581 ,0.004419 ,0.411428 ,0.588572 ,0.912101 ,0.087899 ,0.908277 ,0.091723 ,1,10.7
0.022737 ,0.977263 ,0.116838 ,0.883162 ,0.307897 ,0.692103 ,0.016000 ,0.984000 ,0.070256 ,0.929744 ,1,15.2
0.922186 ,0.077814 ,0.513359 ,0.486641 ,0.442774 ,0.557226 ,0.988479 ,0.011521 ,0.482120 ,0.517880 ,1,11.2
0.184781 ,0.815219 ,0.998278 ,0.001722 ,0.095772 ,0.904228 ,0.960950 ,0.039050 ,0.764729 ,0.235271 ,2,11.2
0.059009 ,0.940991 ,0.083529 ,0.916471 ,0.078771 ,0.921228 ,0.095013 ,0.904987 ,0.054572 ,0.945428 ,2,12.8
